19201,"400  ",4000000,ヤマナシケン,コウフシ,イカニケイサイガナイバアイ,山梨県,甲府市,以下に掲載がない場合,0,0,0,0,0,0
19201,"400  ",4000858,ヤマナシケン,コウフシ,アイオイ,山梨県,甲府市,相生,0,0,1,0,0,0
19201,"400  ",4000867,ヤマナシケン,コウフシ,アオヌマ,山梨県,甲府市,青沼,0,0,1,0,0,0
19201,"400  ",4000828,ヤマナシケン,コウフシ,アオバチョウ,山梨県,甲府市,青葉町,0,0,0,0,0,0
19201,"400  ",4000862,ヤマナシケン,コウフシ,アサケ,山梨県,甲府市,朝気,0,0,1,0,0,0
19201,"400  ",4000025,ヤマナシケン,コウフシ,アサヒ,山梨県,甲府市,朝日,0,0,1,0,0,0
19201,"400  ",4000023,ヤマナシケン,コウフシ,アタゴマチ,山梨県,甲府市,愛宕町,0,0,0,0,0,0
19201,"400  ",4000061,ヤマナシケン,コウフシ,アラカワ,山梨県,甲府市,荒川,0,0,1,0,0,0
19201,"400  ",4000035,ヤマナシケン,コウフシ,イイダ,山梨県,甲府市,飯田,0,0,1,0,0,0
19201,40012,4001217,ヤマナシケン,コウフシ,イカリチョウ,山梨県,甲府市,猪狩町,0,0,0,0,0,0
19201,"400  ",4000062,ヤマナシケン,コウフシ,イケダ,山梨県,甲府市,池田,0,0,1,0,0,0
19201,"400  ",4000856,ヤマナシケン,コウフシ,イセ,山梨県,甲府市,伊勢,0,0,1,0,0,0
19201,"400  ",4000013,ヤマナシケン,コウフシ,イワクボチョウ,山梨県,甲府市,岩窪町,0,0,0,0,0,0
19201,"400  ",4000045,ヤマナシケン,コウフシ,ウシロヤチョウ,山梨県,甲府市,後屋町,0,0,0,0,0,0
19201,40015,4001504,ヤマナシケン,コウフシ,ウバグチチョウ,山梨県,甲府市,右左口町,0,0,0,0,0,0
19201,"400  ",4000053,ヤマナシケン,コウフシ,オオサトチョウ,山梨県,甲府市,大里町,0,0,0,0,0,0
19201,"400  ",4000865,ヤマナシケン,コウフシ,オオタマチ,山梨県,甲府市,太田町,0,0,0,0,0,0
19201,"400  ",4000055,ヤマナシケン,コウフシ,オオツマチ,山梨県,甲府市,大津町,0,0,0,0,0,0
19201,"400  ",4000015,ヤマナシケン,コウフシ,オオテ,山梨県,甲府市,大手,0,0,1,0,0,0
19201,"400  ",4000834,ヤマナシケン,コウフシ,オチアイチョウ,山梨県,甲府市,落合町,0,0,0,0,0,0
19201,"400  ",4000028,ヤマナシケン,コウフシ,オトワチョウ,山梨県,甲府市,音羽町,0,0,0,0,0,0
19201,"400  ",4000841,ヤマナシケン,コウフシ,オマガリチョウ,山梨県,甲府市,小曲町,0,0,0,0,0,0
19201,40937,4093711,ヤマナシケン,コウフシ,カケハシマチ,山梨県,甲府市,梯町,0,0,0,0,0,0
19201,"400  ",4000063,ヤマナシケン,コウフシ,カネタケチョウ,山梨県,甲府市,金竹町,0,0,0,0,0,0
19201,"400  ",4000814,ヤマナシケン,コウフシ,カミアハラマチ,山梨県,甲府市,上阿原町,0,0,0,0,0,0
19201,"400  ",4000041,ヤマナシケン,コウフシ,カミイシダ,山梨県,甲府市,上石田,0,0,1,0,0,0
19201,"400  ",4000845,ヤマナシケン,コウフシ,カミイマイチョウ,山梨県,甲府市,上今井町,0,0,0,0,0,0
19201,40011,4000081,ヤマナシケン,コウフシ,カミオビナチョウ,山梨県,甲府市,上帯那町,0,0,0,0,0,0
