21201,"500  ",5000000,ギフケン,ギフシ,イカニケイサイガナイバアイ,岐阜県,岐阜市,以下に掲載がない場合,0,0,0,0,0,0
21201,"500  ",5008103,ギフケン,ギフシ,アイカワチョウ,岐阜県,岐阜市,藍川町,0,0,0,0,0,0
21201,"500  ",5008083,ギフケン,ギフシ,アイノマチ,岐阜県,岐阜市,間之町,0,0,0,0,0,0
21201,"500  ",5008881,ギフケン,ギフシ,アオヤギチョウ,岐阜県,岐阜市,青柳町,0,0,1,0,0,0
21201,"500  ",5008282,ギフケン,ギフシ,アカナベオオカワ,岐阜県,岐阜市,茜部大川,0,0,1,0,0,0
21201,"500  ",5008261,ギフケン,ギフシ,アカナベオオノ,岐阜県,岐阜市,茜部大野,0,0,1,0,0,0
21201,"500  ",5008263,ギフケン,ギフシ,アカナベシンショ,岐阜県,岐阜市,茜部新所,0,0,1,0,0,0
21201,"500  ",5008265,ギフケン,ギフシ,アカナベシンセイジ,岐阜県,岐阜市,茜部神清寺,0,0,1,0,0,0
21201,"500  ",5008264,ギフケン,ギフシ,アカナベタツシン,岐阜県,岐阜市,茜部辰新,0,0,1,0,0,0
21201,"500  ",5008267,ギフケン,ギフシ,アカナベテラヤシキ,岐阜県,岐阜市,茜部寺屋敷,0,0,1,0,0,0
21201,"500  ",5008269,ギフケン,ギフシ,アカナベナカシマ,岐阜県,岐阜市,茜部中島,0,0,1,0,0,0
21201,"500  ",5008283,ギフケン,ギフシ,アカナベノセ,岐阜県,岐阜市,茜部野瀬,0,0,1,0,0,0
21201,"500  ",5008268,ギフケン,ギフシ,アカナベヒシノ,岐阜県,岐阜市,茜部菱野,0,0,1,0,0,0
21201,"500  ",5008262,ギフケン,ギフシ,アカナベホンゴウ,岐阜県,岐阜市,茜部本郷,0,0,1,0,0,0
21201,"500  ",5008284,ギフケン,ギフシ,アカネチョウ,岐阜県,岐阜市,茜町,0,0,0,0,0,0
21201,"500  ",5008176,ギフケン,ギフシ,アガタマチ,岐阜県,岐阜市,県町,0,0,1,0,0,0
21201,50111,5011182,ギフケン,ギフシ,アキサワ,岐阜県,岐阜市,秋沢,0,0,1,0,0,0
21201,"500  ",5008067,ギフケン,ギフシ,アキツマチ,岐阜県,岐阜市,秋津町,0,0,0,0,0,0
21201,50131,5013134,ギフケン,ギフシ,アクタミ,岐阜県,岐阜市,芥見,0,0,1,0,0,0
21201,50131,5013111,ギフケン,ギフシ,アクタミオオノギ,岐阜県,岐阜市,芥見大退,0,0,1,0,0,0
21201,50131,5013114,ギフケン,ギフシ,アクタミオオブネ,岐阜県,岐阜市,芥見大船,0,0,1,0,0,0
21201,50131,5013136,ギフケン,ギフシ,アクタミカイトヤマ,岐阜県,岐阜市,芥見海戸山,0,0,0,0,0,0
21201,50131,5013143,ギフケン,ギフシ,アクタミカゲヤマ,岐阜県,岐阜市,芥見影山,0,0,1,0,0,0
